24
Device Source:1001	USB2+H14197
808,635	0,21
808,944	0,31
809,254	0,47
809,563	0,77
809,872	-1,66
810,181	-0,8
810,49	0,32
810,8	0,32
811,109	0,83
811,418	0,65
811,726	0,01
812,035	-0,09
812,344	-0,2
812,653	0,82
812,962	0,55
813,27	0,07
813,579	-1,46
813,887	-0,31
814,196	-0,97
814,504	1,4
814,813	-0,92
815,121	-0,48
815,43	-0,99
815,738	-1,91
816,046	1,04
816,354	1,55
816,662	0,99
816,97	0,07
817,278	2,54
817,586	-0,28
817,894	1,48
818,202	1,01
818,51	2,11
818,817	0,61
819,125	0,38
819,433	-0,65
819,74	-1,44
820,048	-0,29
820,355	-1,44
820,663	0,51
820,97	-0,42
821,277	1,39
821,584	0,26
821,892	0,97
822,199	-2,1
822,506	0,78
822,813	1,03
823,12	1,43
823,427	-0,64
823,734	2,8
824,041	-0,37
824,347	-0,96
824,654	-0,84
824,961	-1,32
825,267	-0,38
825,574	2,69
825,88	0,76
826,187	0,7
826,493	0,29
826,8	-1,42
827,106	1,06
827,412	0,92
827,718	1,07
828,024	-0,33
828,331	-0,83
828,637	0,95
828,943	-1,04
829,248	-0,85
829,554	-0,2
829,86	2,27
830,166	1,74
830,472	-0,65
830,777	-0,35
831,083	1,37
831,388	0,39
831,694	1,8
831,999	1,31
832,305	-2,55
832,61	3,59
832,915	2,17
833,221	-0,53
833,526	-1,64
833,831	-3,63
834,136	-1,16
834,441	0,8
834,746	-1,86
835,051	0,97
835,356	3,01
835,661	2,11
835,965	-0,88
836,27	1,67
836,575	0,43
836,879	0,69
837,184	0,77
837,488	2,7
837,793	1,71
838,097	3,22
838,402	-0,49
838,706	1,64
839,01	4,1
839,314	1,48
839,618	-0,59
839,922	-4,1
840,226	1,17
840,53	-0,59
840,834	0,56
841,138	-0,43
841,442	2,75
841,746	1,12
842,049	2,86
842,353	0,02
842,657	0,77
842,96	3,15
843,264	1,17
843,567	-1,86
843,87	-3,47
844,174	0,79
844,477	0,02
844,78	2,75
845,083	0,52
845,386	-0,56
845,689	-1,53
845,992	-4,07
846,295	0,33
846,598	-3,79
846,901	-4
847,204	-0,5
847,507	-1,12
847,809	0,54
848,112	0,85
848,414	-1,36
848,717	-2,27
849,019	-0,71
849,322	1,63
849,624	3,19
849,926	0,13
850,229	0,35
850,531	0,66
850,833	0,25
851,135	-0,63
851,437	2
851,739	-1,96
852,041	-0,53
852,343	1,49
852,645	-0,09
852,946	1,95
853,248	3,11
853,55	0,83
853,851	-1,52
854,153	-1,83
854,454	-1,15
854,756	-0,56
855,057	2,35
855,358	0,63
855,66	0,39
855,961	2,81
856,262	0,87
856,563	0,65
856,864	-0,47
857,165	-3,91
857,466	-0,47
857,767	2,05
858,068	1,3
858,369	3,82
858,669	-1,6
858,97	2,31
859,271	-1,39
859,571	4,23
859,872	3,98
860,172	0,97
860,473	-0,75
860,773	-1,72
861,073	-3,93
861,374	-0,38
861,674	-0,1
861,974	0,6
862,274	-3,42
862,574	-7,18
862,874	4,35
863,174	0,47
863,474	2,01
863,773	0,47
864,073	-1,97
864,373	0,04
864,673	2,19
864,972	1,21
865,272	5,22
865,571	-0,85
865,871	-4,34
866,17	-2,54
866,469	0,5
866,768	2,18
867,068	2,24
867,367	3,32
867,666	0,67
867,965	0,36
868,264	3,53
868,563	4,6
868,862	-0,62
869,161	2,15
869,459	-1,12
869,758	0,87
870,057	-1,47
870,355	1,54
870,654	5,98
870,952	4,42
871,251	-2,51
871,549	-0,63
871,847	1,07
872,146	3,03
872,444	1,46
872,742	-1,55
873,04	5,91
873,338	-3,21
873,636	8
873,934	0,96
874,232	7,44
874,53	-7,02
874,828	4,27
875,125	4,42
875,423	-3,96
875,721	-0,54
876,018	2,22
876,316	7,05
876,613	1,98
876,911	0,84
877,208	-0,35
877,505	5,65
877,803	-0,95
878,1	5,94
878,397	3,75
878,694	6,49
878,991	-1,19
879,288	4,69
879,585	7,08
879,882	2,42
880,178	7,96
880,475	-3,02
880,772	11,99
881,068	1,86
881,365	1,39
881,662	3,61
881,958	3,33
882,254	-5,18
882,551	1,67
882,847	3,69
883,143	1,44
883,439	-3,7
883,736	4,08
884,032	5,75
884,328	4,33
884,624	-1,87
884,92	-3,8
885,215	0,54
885,511	-1,14
885,807	-3,98
886,103	-3,68
886,398	-0,42
886,694	-6,34
886,989	8,03
887,285	3,26
887,58	-2,75
887,876	-1,77
888,171	-3
888,466	2,13
888,761	5,49
889,056	-0,19
889,352	3,44
889,647	-4,24
889,941	-9,69
890,236	-3,4
890,531	-0,72
890,826	3,3
891,121	3,3
891,415	3,3
